STORE_LOCATION,PRODUCT_CATEGORY,TOTAL_REVENUE,TOTAL_QUANTITY_SOLD,NUMBER_OF_TRANSACTIONS,UNIQUE_PRODUCTS_SOLD,MONTH_ID,DAY_OF_WEEK,TIME_BUCKET
Hell's Kitchen,Bakery,118.25,32,32,10,2023-06-20,Tue,Morning
Astoria,Bakery,100,28,28,10,2023-06-24,Sat,Morning
Lower Manhattan,Bakery,149.7,44,42,10,2023-06-25,Sun,Morning
Lower Manhattan,Bakery,92.15,28,25,10,2023-06-29,Thu,Morning
Hell's Kitchen,Bakery,182,50,50,10,2023-06-30,Fri,Morning
Hell's Kitchen,Bakery,79.75,22,22,9,2023-01-07,Sat,Morning
Lower Manhattan,Bakery,85.5,24,24,9,2023-01-08,Sun,Morning
Lower Manhattan,Bakery,72.4,17,17,9,2023-01-09,Mon,Morning
Hell's Kitchen,Bakery,87.25,25,25,9,2023-01-11,Wed,Morning
Astoria,Bakery,53.75,15,15,9,2023-01-11,Wed,Morning
Astoria,Bakery,71.25,20,20,9,2023-01-12,Thu,Morning
Lower Manhattan,Bakery,60.5,17,17,9,2023-01-15,Sun,Morning
Astoria,Bakery,83,23,23,9,2023-01-13,Fri,Morning
Hell's Kitchen,Bakery,98.5,27,27,9,2023-01-13,Fri,Morning
Lower Manhattan,Bakery,88,25,25,9,2023-01-14,Sat,Morning
Lower Manhattan,Bakery,57.75,17,17,9,2023-01-18,Wed,Morning
Astoria,Bakery,99.75,28,28,9,2023-01-20,Fri,Morning
Hell's Kitchen,Bakery,89,25,24,9,2023-01-21,Sat,Morning
Hell's Kitchen,Bakery,59.65,17,17,9,2023-01-24,Tue,Morning
Hell's Kitchen,Bakery,51.75,15,15,9,2023-01-22,Sun,Morning
Lower Manhattan,Bakery,72.9,21,21,9,2023-01-27,Fri,Morning
Lower Manhattan,Bakery,52.55,15,14,9,2023-01-28,Sat,Morning
Hell's Kitchen,Bakery,74,21,21,9,2023-01-30,Mon,Morning
Lower Manhattan,Bakery,66.38,19,19,9,2023-01-31,Tue,Morning
Hell's Kitchen,Bakery,53.75,15,15,9,2023-02-08,Wed,Morning
Lower Manhattan,Bakery,92,25,25,9,2023-02-10,Fri,Morning
Astoria,Bakery,59.25,17,17,9,2023-02-10,Fri,Morning
Lower Manhattan,Bakery,70.25,20,20,9,2023-02-11,Sat,Morning
Hell's Kitchen,Bakery,89.75,25,25,9,2023-02-11,Sat,Morning
Hell's Kitchen,Bakery,69.25,19,19,9,2023-02-12,Sun,Morning
Lower Manhattan,Bakery,73,21,21,9,2023-02-16,Thu,Morning
Astoria,Bakery,75.5,22,22,9,2023-02-17,Fri,Morning
Hell's Kitchen,Bakery,72.75,20,20,9,2023-02-21,Tue,Morning
Astoria,Bakery,47,13,13,9,2023-02-23,Thu,Morning
Lower Manhattan,Bakery,81.7,24,22,9,2023-02-24,Fri,Morning
Hell's Kitchen,Bakery,77.95,23,22,9,2023-02-24,Fri,Morning
Astoria,Bakery,46.75,13,13,9,2023-02-24,Fri,Morning
Hell's Kitchen,Bakery,68.25,20,20,9,2023-02-25,Sat,Morning
Lower Manhattan,Bakery,127.4,37,37,9,2023-02-27,Mon,Morning
Astoria,Bakery,45.5,13,13,9,2023-02-27,Mon,Morning
Lower Manhattan,Bakery,66.75,19,19,9,2023-03-01,Wed,Morning
Lower Manhattan,Bakery,81.75,24,24,9,2023-03-05,Sun,Morning
Lower Manhattan,Bakery,64,18,18,9,2023-03-03,Fri,Morning
Lower Manhattan,Bakery,57,17,17,9,2023-03-06,Mon,Morning
Astoria,Bakery,59.75,17,17,9,2023-03-07,Tue,Morning
Hell's Kitchen,Bakery,84.5,23,23,9,2023-03-07,Tue,Morning
Lower Manhattan,Bakery,95.5,25,25,9,2023-03-10,Fri,Morning
Lower Manhattan,Bakery,83.25,23,23,9,2023-03-11,Sat,Morning
Lower Manhattan,Bakery,65.5,19,19,9,2023-03-15,Wed,Morning
Lower Manhattan,Bakery,78.75,22,22,9,2023-03-17,Fri,Morning
Astoria,Bakery,165.5,46,46,9,2023-03-20,Mon,Morning
Hell's Kitchen,Bakery,73.5,21,21,9,2023-03-20,Mon,Morning
Lower Manhattan,Bakery,79.65,24,21,9,2023-03-22,Wed,Morning
Lower Manhattan,Bakery,79.75,24,23,9,2023-03-25,Sat,Morning
Lower Manhattan,Bakery,72.5,20,20,9,2023-03-26,Sun,Morning
Astoria,Bakery,61.25,17,17,9,2023-03-26,Sun,Morning
Lower Manhattan,Bakery,57.35,17,15,9,2023-03-29,Wed,Morning
Astoria,Bakery,72.75,21,21,9,2023-03-31,Fri,Morning
Lower Manhattan,Bakery,120.25,34,34,9,2023-04-07,Fri,Morning
Astoria,Bakery,73.5,20,20,9,2023-04-07,Fri,Morning
Lower Manhattan,Bakery,104.5,29,29,9,2023-04-08,Sat,Morning
Astoria,Bakery,88,24,12,9,2023-04-08,Sat,Morning
Astoria,Bakery,93.25,26,25,9,2023-04-09,Sun,Morning
Astoria,Bakery,104.75,30,30,9,2023-04-10,Mon,Morning
Astoria,Bakery,80.25,22,22,9,2023-04-11,Tue,Morning
Astoria,Bakery,109.25,30,30,9,2023-04-17,Mon,Morning
Hell's Kitchen,Bakery,84.25,23,23,9,2023-04-20,Thu,Morning
Hell's Kitchen,Bakery,119.5,33,32,9,2023-04-21,Fri,Morning
Lower Manhattan,Bakery,91.3,28,25,9,2023-04-23,Sun,Morning
Astoria,Bakery,69.75,19,19,9,2023-04-23,Sun,Morning
Astoria,Bakery,102,28,28,9,2023-04-24,Mon,Morning
Lower Manhattan,Bakery,100.2,31,29,9,2023-04-25,Tue,Morning
Astoria,Bakery,56.5,16,16,9,2023-04-27,Thu,Morning
Lower Manhattan,Bakery,85.28,23,23,9,2023-04-30,Sun,Morning
Lower Manhattan,Bakery,97,27,27,9,2023-05-03,Wed,Morning
Lower Manhattan,Bakery,140.25,40,40,9,2023-05-07,Sun,Morning
Astoria,Bakery,104.5,29,29,9,2023-05-11,Thu,Morning
Hell's Kitchen,Bakery,108.5,30,30,9,2023-05-12,Fri,Morning
Hell's Kitchen,Bakery,121.75,33,33,9,2023-05-20,Sat,Morning
Astoria,Bakery,82.75,22,22,9,2023-05-22,Mon,Morning
Astoria,Bakery,64.75,18,18,9,2023-05-23,Tue,Morning
Astoria,Bakery,84.5,23,23,9,2023-05-24,Wed,Morning
Astoria,Bakery,63.75,18,18,9,2023-05-26,Fri,Morning
Astoria,Bakery,45.5,13,13,9,2023-05-28,Sun,Morning
Lower Manhattan,Bakery,101.65,30,27,9,2023-05-29,Mon,Morning
Lower Manhattan,Bakery,70.75,20,20,9,2023-06-02,Fri,Morning
Lower Manhattan,Bakery,89.75,25,25,9,2023-06-03,Sat,Morning
Lower Manhattan,Bakery,78.75,22,22,9,2023-06-04,Sun,Morning
Hell's Kitchen,Bakery,145.25,40,40,9,2023-06-09,Fri,Morning
Astoria,Bakery,70.5,20,20,9,2023-06-11,Sun,Morning
Astoria,Bakery,58.5,17,17,9,2023-06-14,Wed,Morning
Astoria,Bakery,76.5,21,21,9,2023-06-23,Fri,Morning
Astoria,Bakery,48.25,14,14,9,2023-06-25,Sun,Morning
Astoria,Bakery,63.5,18,18,9,2023-06-26,Mon,Morning
Astoria,Bakery,73.75,21,21,9,2023-06-27,Tue,Morning
Astoria,Bakery,49,14,14,9,2023-06-28,Wed,Morning
Hell's Kitchen,Bakery,42,12,12,9,2023-06-28,Wed,Morning
Astoria,Bakery,11,3,3,2,2023-01-01,Sun,Morning
Hell's Kitchen,Bakery,28.75,8,8,7,2023-01-02,Mon,Morning
Lower Manhattan,Bakery,40.5,11,11,6,2023-01-03,Tue,Morning
Hell's Kitchen,Bakery,24.75,7,7,5,2023-01-03,Tue,Morning
Hell's Kitchen,Bakery,21,6,6,3,2023-01-04,Wed,Morning
Astoria,Bakery,10.5,3,3,2,2023-01-03,Tue,Morning
Astoria,Bakery,16.75,5,5,5,2023-01-02,Mon,Morning
Astoria,Bakery,10,3,3,2,2023-01-06,Fri,Morning
Hell's Kitchen,Bakery,28.75,8,8,5,2023-01-06,Fri,Morning
Lower Manhattan,Bakery,28.25,8,8,5,2023-01-04,Wed,Morning
Hell's Kitchen,Bakery,13.75,4,4,3,2023-01-05,Thu,Morning
Astoria,Bakery,45,12,12,7,2023-01-07,Sat,Morning
Lower Manhattan,Bakery,72.75,21,21,8,2023-01-07,Sat,Morning
Astoria,Bakery,47,12,7,5,2023-01-08,Sun,Morning
Hell's Kitchen,Bakery,51,14,14,8,2023-01-09,Mon,Morning
Astoria,Bakery,74.5,21,20,8,2023-01-09,Mon,Morning
Astoria,Bakery,97.5,28,28,8,2023-01-10,Tue,Morning
Lower Manhattan,Bakery,63.75,18,18,8,2023-01-11,Wed,Morning
Lower Manhattan,Bakery,46.25,13,13,8,2023-01-06,Fri,Morning
Hell's Kitchen,Bakery,48.25,13,13,7,2023-01-12,Thu,Morning
Astoria,Bakery,30.25,9,9,5,2023-01-14,Sat,Morning
Lower Manhattan,Bakery,68.75,20,20,7,2023-01-16,Mon,Morning
Lower Manhattan,Bakery,45.5,13,13,7,2023-01-17,Tue,Morning
Hell's Kitchen,Bakery,78,22,21,7,2023-01-17,Tue,Morning
Astoria,Bakery,44.5,13,13,8,2023-01-21,Sat,Morning
Astoria,Bakery,34.25,9,9,5,2023-01-22,Sun,Morning
Hell's Kitchen,Bakery,48.25,13,13,7,2023-01-20,Fri,Morning
Astoria,Bakery,33.75,9,9,7,2023-01-23,Mon,Morning
Lower Manhattan,Bakery,76.5,21,21,8,2023-01-24,Tue,Morning
Lower Manhattan,Bakery,59.3,17,17,8,2023-01-25,Wed,Morning
Lower Manhattan,Bakery,66.9,19,19,7,2023-01-26,Thu,Morning
Astoria,Bakery,39.75,11,11,8,2023-01-26,Thu,Morning
Astoria,Bakery,24.5,7,7,6,2023-01-27,Fri,Morning
Hell's Kitchen,Bakery,41.5,12,12,6,2023-01-27,Fri,Morning
Hell's Kitchen,Bakery,22.25,6,6,6,2023-01-28,Sat,Morning
Hell's Kitchen,Bakery,27.5,8,8,5,2023-01-29,Sun,Morning
Lower Manhattan,Bakery,44.55,13,12,8,2023-01-29,Sun,Morning
Astoria,Bakery,24.25,7,7,6,2023-01-28,Sat,Morning
Astoria,Bakery,38.75,11,11,8,2023-01-29,Sun,Morning
Astoria,Bakery,56.25,15,15,7,2023-01-30,Mon,Morning
Astoria,Bakery,38.75,11,11,5,2023-01-31,Tue,Morning
Lower Manhattan,Bakery,40.25,12,12,7,2023-02-01,Wed,Morning
Hell's Kitchen,Bakery,24.5,7,7,5,2023-02-01,Wed,Morning
Lower Manhattan,Bakery,27.5,8,8,5,2023-02-02,Thu,Morning
Hell's Kitchen,Bakery,25.25,7,7,6,2023-02-02,Thu,Morning
Lower Manhattan,Bakery,40.5,11,11,7,2023-02-03,Fri,Morning
Hell's Kitchen,Bakery,29.75,8,8,6,2023-02-03,Fri,Morning
Lower Manhattan,Bakery,63.25,18,18,8,2023-02-04,Sat,Morning
Hell's Kitchen,Bakery,25.75,7,7,6,2023-02-04,Sat,Morning
Astoria,Bakery,11,3,3,2,2023-02-04,Sat,Morning
Astoria,Bakery,17.25,5,5,5,2023-02-05,Sun,Morning
Lower Manhattan,Bakery,38,11,11,7,2023-02-06,Mon,Morning
Hell's Kitchen,Bakery,25.25,7,7,6,2023-02-06,Mon,Morning
Lower Manhattan,Bakery,79.5,23,23,8,2023-02-07,Tue,Morning
Astoria,Bakery,39.75,11,11,8,2023-02-07,Tue,Morning
Hell's Kitchen,Bakery,50.75,14,14,6,2023-02-07,Tue,Morning
Astoria,Bakery,21,6,3,3,2023-02-08,Wed,Morning
Lower Manhattan,Bakery,54.71,13,13,6,2023-02-09,Thu,Morning
Astoria,Bakery,56.5,16,16,7,2023-02-09,Thu,Morning
Astoria,Bakery,47.25,13,13,5,2023-02-11,Sat,Morning
Astoria,Bakery,68.25,20,20,8,2023-02-12,Sun,Morning
Astoria,Bakery,57.5,16,16,6,2023-02-13,Mon,Morning
Astoria,Bakery,38.25,11,11,7,2023-02-14,Tue,Morning
Astoria,Bakery,86.25,24,24,8,2023-02-15,Wed,Morning
Lower Manhattan,Bakery,62,17,17,8,2023-02-17,Fri,Morning
Lower Manhattan,Bakery,38.75,11,11,7,2023-02-18,Sat,Morning
Lower Manhattan,Bakery,46.5,13,13,8,2023-02-19,Sun,Morning
Hell's Kitchen,Bakery,70.75,19,19,8,2023-02-20,Mon,Morning
Hell's Kitchen,Bakery,100.75,28,28,8,2023-02-16,Thu,Morning
Astoria,Bakery,46.5,13,13,5,2023-02-21,Tue,Morning
Hell's Kitchen,Bakery,61.5,17,17,8,2023-02-22,Wed,Morning
Astoria,Bakery,44.25,12,12,7,2023-02-22,Wed,Morning
Astoria,Bakery,40.5,12,12,7,2023-02-25,Sat,Morning
Lower Manhattan,Bakery,48.25,14,14,8,2023-02-26,Sun,Morning
Astoria,Bakery,25.5,7,7,6,2023-02-26,Sun,Morning
Hell's Kitchen,Bakery,33.75,10,10,6,2023-02-27,Mon,Morning
Lower Manhattan,Bakery,51.85,15,13,7,2023-02-28,Tue,Morning
Astoria,Bakery,21.5,6,6,6,2023-02-28,Tue,Morning
Hell's Kitchen,Bakery,11.25,3,3,2,2023-02-28,Tue,Morning
Hell's Kitchen,Bakery,28.75,8,8,7,2023-03-01,Wed,Morning
Lower Manhattan,Bakery,34.5,10,10,6,2023-03-02,Thu,Morning
Hell's Kitchen,Bakery,27.25,8,8,8,2023-03-02,Thu,Morning
Astoria,Bakery,17.5,5,5,5,2023-03-02,Thu,Morning
Hell's Kitchen,Bakery,18.25,5,5,5,2023-03-03,Fri,Morning
Astoria,Bakery,14,4,4,3,2023-03-03,Fri,Morning
Lower Manhattan,Bakery,46.75,13,13,7,2023-03-04,Sat,Morning
Hell's Kitchen,Bakery,29,8,8,7,2023-03-04,Sat,Morning
Hell's Kitchen,Bakery,21.25,6,6,5,2023-03-05,Sun,Morning
Hell's Kitchen,Bakery,31.25,9,9,6,2023-03-06,Mon,Morning
Astoria,Bakery,21,6,6,5,2023-03-06,Mon,Morning
Lower Manhattan,Bakery,67.5,19,19,6,2023-03-08,Wed,Morning
Astoria,Bakery,68.5,19,19,8,2023-03-10,Fri,Morning
Astoria,Bakery,48,13,13,7,2023-03-11,Sat,Morning
Lower Manhattan,Bakery,65,19,19,8,2023-03-07,Tue,Morning
Astoria,Bakery,42.5,12,12,7,2023-03-14,Tue,Morning
Lower Manhattan,Bakery,48,14,14,8,2023-03-19,Sun,Morning
Astoria,Bakery,59.75,17,17,6,2023-03-21,Tue,Morning
Astoria,Bakery,33.25,9,9,7,2023-03-23,Thu,Morning
Astoria,Bakery,64.25,17,17,8,2023-03-24,Fri,Morning
Astoria,Bakery,40.5,12,12,7,2023-03-25,Sat,Morning
Astoria,Bakery,47.75,14,14,7,2023-03-27,Mon,Morning
Hell's Kitchen,Bakery,86.25,25,25,5,2023-03-27,Mon,Morning
Lower Manhattan,Bakery,61.3,17,16,8,2023-03-28,Tue,Morning
Hell's Kitchen,Bakery,20.75,6,6,5,2023-03-28,Tue,Morning
Hell's Kitchen,Bakery,26.5,7,7,5,2023-03-29,Wed,Morning
Astoria,Bakery,26,7,7,5,2023-03-28,Tue,Morning
Astoria,Bakery,44.75,13,13,6,2023-03-30,Thu,Morning
Hell's Kitchen,Bakery,20.25,6,6,5,2023-04-01,Sat,Morning
Lower Manhattan,Bakery,31.25,9,9,6,2023-04-02,Sun,Morning
Astoria,Bakery,11.25,3,3,2,2023-04-02,Sun,Morning
Hell's Kitchen,Bakery,34.25,9,9,6,2023-04-03,Mon,Morning
Astoria,Bakery,31,9,9,5,2023-04-03,Mon,Morning
Lower Manhattan,Bakery,36.25,10,10,5,2023-04-04,Tue,Morning
Hell's Kitchen,Bakery,29.25,8,8,5,2023-04-04,Tue,Morning
Hell's Kitchen,Bakery,38.75,11,11,6,2023-04-05,Wed,Morning
Astoria,Bakery,17,5,5,5,2023-04-05,Wed,Morning
Lower Manhattan,Bakery,60.25,18,18,7,2023-04-06,Thu,Morning
Hell's Kitchen,Bakery,35,10,10,7,2023-04-06,Thu,Morning
Astoria,Bakery,20.75,6,6,5,2023-04-06,Thu,Morning
Lower Manhattan,Bakery,80.34,18,18,7,2023-04-09,Sun,Morning
Hell's Kitchen,Bakery,81,22,22,8,2023-04-12,Wed,Morning
Lower Manhattan,Bakery,126.5,36,36,8,2023-04-14,Fri,Morning
Astoria,Bakery,41.5,12,12,6,2023-04-14,Fri,Morning
Astoria,Bakery,56,16,16,7,2023-04-21,Fri,Morning
Astoria,Bakery,52.75,14,14,7,2023-04-22,Sat,Morning
Astoria,Bakery,33.5,10,10,6,2023-04-25,Tue,Morning
Astoria,Bakery,52.5,14,14,8,2023-04-26,Wed,Morning
Astoria,Bakery,30.75,9,9,6,2023-04-28,Fri,Morning
Hell's Kitchen,Bakery,32.75,9,9,6,2023-04-28,Fri,Morning
Astoria,Bakery,35.5,10,10,8,2023-04-29,Sat,Morning
Hell's Kitchen,Bakery,25.25,7,7,5,2023-04-29,Sat,Morning
Astoria,Bakery,57,16,16,8,2023-04-30,Sun,Morning
Hell's Kitchen,Bakery,37.5,11,11,8,2023-05-01,Mon,Morning
Astoria,Bakery,15.5,4,4,3,2023-05-01,Mon,Morning
Lower Manhattan,Bakery,51.25,15,15,8,2023-05-02,Tue,Morning
Hell's Kitchen,Bakery,33,9,9,8,2023-05-02,Tue,Morning
Astoria,Bakery,28,8,8,7,2023-05-02,Tue,Morning
Hell's Kitchen,Bakery,47.25,13,13,7,2023-05-03,Wed,Morning
Astoria,Bakery,28.5,8,8,6,2023-05-03,Wed,Morning
Hell's Kitchen,Bakery,30,8,8,7,2023-05-04,Thu,Morning
Lower Manhattan,Bakery,79.25,22,22,8,2023-05-04,Thu,Morning
Astoria,Bakery,10.75,3,3,2,2023-05-04,Thu,Morning
Hell's Kitchen,Bakery,31.25,9,9,5,2023-05-05,Fri,Morning
Hell's Kitchen,Bakery,46.5,13,13,8,2023-05-06,Sat,Morning
Astoria,Bakery,70.25,19,10,6,2023-05-08,Mon,Morning
Astoria,Bakery,71,21,21,8,2023-05-14,Sun,Morning
Astoria,Bakery,70.5,20,20,8,2023-05-21,Sun,Morning
Hell's Kitchen,Bakery,102,29,29,7,2023-05-27,Sat,Morning
Hell's Kitchen,Bakery,56.5,15,15,8,2023-05-29,Mon,Morning
Hell's Kitchen,Bakery,46,13,13,8,2023-06-01,Thu,Morning
Hell's Kitchen,Bakery,35.5,10,10,8,2023-06-02,Fri,Morning
Astoria,Bakery,24.25,7,7,7,2023-06-02,Fri,Morning
Hell's Kitchen,Bakery,33,9,9,6,2023-06-03,Sat,Morning
Astoria,Bakery,35,10,10,7,2023-06-03,Sat,Morning
Hell's Kitchen,Bakery,36.75,10,10,6,2023-06-04,Sun,Morning
Hell's Kitchen,Bakery,45.25,13,13,6,2023-06-05,Mon,Morning
Astoria,Bakery,17.25,5,5,5,2023-06-05,Mon,Morning
Hell's Kitchen,Bakery,42.75,12,12,8,2023-06-06,Tue,Morning
Astoria,Bakery,24.25,7,7,6,2023-06-06,Tue,Morning
Astoria,Bakery,113.75,31,30,8,2023-06-09,Fri,Morning
Astoria,Bakery,101.25,29,29,8,2023-06-21,Wed,Morning
Hell's Kitchen,Bakery,107.25,31,31,8,2023-06-27,Tue,Morning
Hell's Kitchen,Bakery,41.5,11,11,6,2023-06-29,Thu,Morning
Lower Manhattan,Bakery,96,27,27,11,2023-01-12,Thu,Morning
Astoria,Bakery,76,22,22,11,2023-01-16,Mon,Morning
Astoria,Bakery,89.25,25,25,11,2023-01-18,Wed,Morning
Lower Manhattan,Bakery,104.95,31,31,11,2023-01-20,Fri,Morning
Lower Manhattan,Bakery,98.6,29,27,11,2023-01-21,Sat,Morning
Lower Manhattan,Bakery,76.15,23,20,11,2023-01-23,Mon,Morning
Lower Manhattan,Bakery,62.75,18,18,11,2023-02-05,Sun,Morning
Lower Manhattan,Bakery,125.5,35,35,11,2023-02-13,Mon,Morning
Astoria,Bakery,95.5,27,27,11,2023-02-16,Thu,Morning
Astoria,Bakery,99.75,28,28,11,2023-02-18,Sat,Morning
Astoria,Bakery,88.5,25,25,11,2023-02-19,Sun,Morning
Lower Manhattan,Bakery,71.15,22,19,11,2023-02-23,Thu,Morning
Lower Manhattan,Bakery,120,33,33,11,2023-03-12,Sun,Morning
Astoria,Bakery,102.75,29,29,11,2023-03-18,Sat,Morning
Lower Manhattan,Bakery,110.8,33,33,11,2023-03-20,Mon,Morning
Lower Manhattan,Bakery,106.35,31,31,11,2023-03-27,Mon,Morning
Lower Manhattan,Bakery,135.34,37,37,11,2023-03-30,Thu,Morning
Lower Manhattan,Bakery,141.5,39,39,11,2023-04-10,Mon,Morning
Lower Manhattan,Bakery,125,35,35,11,2023-04-11,Tue,Morning
Lower Manhattan,Bakery,148.75,41,41,11,2023-04-12,Wed,Morning
Astoria,Bakery,111.75,31,31,11,2023-04-13,Thu,Morning
Lower Manhattan,Bakery,129.25,36,36,11,2023-04-13,Thu,Morning
Lower Manhattan,Bakery,123.75,34,34,11,2023-04-16,Sun,Morning
Astoria,Bakery,113.75,32,32,11,2023-04-16,Sun,Morning
Lower Manhattan,Bakery,120,33,33,11,2023-04-17,Mon,Morning
Lower Manhattan,Bakery,86.25,24,24,11,2023-04-18,Tue,Morning
Astoria,Bakery,117,33,33,11,2023-04-19,Wed,Morning
Lower Manhattan,Bakery,167.15,49,48,11,2023-04-20,Thu,Morning
Astoria,Bakery,131.75,37,37,11,2023-04-20,Thu,Morning
Lower Manhattan,Bakery,142.3,42,38,11,2023-04-21,Fri,Morning
Lower Manhattan,Bakery,112.85,33,31,11,2023-04-22,Sat,Morning
Lower Manhattan,Bakery,134.5,39,37,11,2023-04-24,Mon,Morning
Lower Manhattan,Bakery,93.7,28,26,11,2023-04-26,Wed,Morning
Lower Manhattan,Bakery,86.5,25,25,11,2023-05-01,Mon,Morning
Lower Manhattan,Bakery,125.25,36,36,11,2023-05-05,Fri,Morning
Lower Manhattan,Bakery,92.75,27,27,11,2023-05-06,Sat,Morning
Lower Manhattan,Bakery,149.16,35,35,11,2023-05-09,Tue,Morning
Lower Manhattan,Bakery,156,43,43,11,2023-05-10,Wed,Morning
Lower Manhattan,Bakery,169,47,47,11,2023-05-12,Fri,Morning
Astoria,Bakery,128.75,36,36,11,2023-05-13,Sat,Morning
Lower Manhattan,Bakery,179.5,50,50,11,2023-05-13,Sat,Morning
Lower Manhattan,Bakery,112.5,32,32,11,2023-05-15,Mon,Morning
Astoria,Bakery,133.25,37,37,11,2023-05-15,Mon,Morning
Lower Manhattan,Bakery,118.25,33,33,11,2023-05-16,Tue,Morning
Astoria,Bakery,145,41,41,11,2023-05-16,Tue,Morning
Lower Manhattan,Bakery,144.25,40,40,11,2023-05-17,Wed,Morning
Astoria,Bakery,163.25,45,45,11,2023-05-17,Wed,Morning
Lower Manhattan,Bakery,115.5,33,33,11,2023-05-18,Thu,Morning
Astoria,Bakery,138,39,39,11,2023-05-18,Thu,Morning
Lower Manhattan,Bakery,211.35,62,62,11,2023-05-20,Sat,Morning
Lower Manhattan,Bakery,132.85,38,36,11,2023-05-21,Sun,Morning
Lower Manhattan,Bakery,162.25,48,43,11,2023-05-22,Mon,Morning
Lower Manhattan,Bakery,108.1,32,31,11,2023-05-25,Thu,Morning
Lower Manhattan,Bakery,174.8,50,49,11,2023-05-27,Sat,Morning
Astoria,Bakery,74.25,21,21,11,2023-05-29,Mon,Morning
Astoria,Bakery,107.25,30,29,11,2023-05-30,Tue,Morning
Lower Manhattan,Bakery,154.71,43,43,11,2023-05-31,Wed,Morning
Lower Manhattan,Bakery,113.5,33,33,11,2023-06-06,Tue,Morning
Lower Manhattan,Bakery,141.5,40,40,11,2023-06-07,Wed,Morning
Lower Manhattan,Bakery,154,43,43,11,2023-06-08,Thu,Morning
Lower Manhattan,Bakery,153.23,36,36,11,2023-06-09,Fri,Morning
Lower Manhattan,Bakery,177,49,49,11,2023-06-10,Sat,Morning
Lower Manhattan,Bakery,121,34,34,11,2023-06-11,Sun,Morning
Lower Manhattan,Bakery,203.5,56,56,11,2023-06-12,Mon,Morning
Astoria,Bakery,141.25,40,40,11,2023-06-13,Tue,Morning
Lower Manhattan,Bakery,215,59,59,11,2023-06-13,Tue,Morning
Lower Manhattan,Bakery,201.5,57,57,11,2023-06-14,Wed,Morning
Lower Manhattan,Bakery,127.75,36,36,11,2023-06-16,Fri,Morning
Astoria,Bakery,160,45,45,11,2023-06-16,Fri,Morning
Lower Manhattan,Bakery,160,44,44,11,2023-06-17,Sat,Morning
Astoria,Bakery,126.25,36,36,11,2023-06-17,Sat,Morning
Lower Manhattan,Bakery,103.5,30,30,11,2023-06-18,Sun,Morning
Astoria,Bakery,168.25,47,47,11,2023-06-18,Sun,Morning
Lower Manhattan,Bakery,134.75,38,38,11,2023-06-19,Mon,Morning
Astoria,Bakery,153,43,43,11,2023-06-19,Mon,Morning
Lower Manhattan,Bakery,226.25,68,66,11,2023-06-20,Tue,Morning
Astoria,Bakery,239,67,67,11,2023-06-20,Tue,Morning
Lower Manhattan,Bakery,151.75,44,42,11,2023-06-21,Wed,Morning
Lower Manhattan,Bakery,158.45,46,42,11,2023-06-22,Thu,Morning
Astoria,Bakery,85.5,23,23,11,2023-06-22,Thu,Morning
Lower Manhattan,Bakery,99.3,30,27,11,2023-06-23,Fri,Morning
Lower Manhattan,Bakery,156.5,45,43,11,2023-06-24,Sat,Morning
Lower Manhattan,Bakery,138.9,41,37,11,2023-06-26,Mon,Morning
Lower Manhattan,Bakery,176.55,51,50,11,2023-06-27,Tue,Morning
Lower Manhattan,Bakery,106.75,31,29,11,2023-06-28,Wed,Morning
Astoria,Bakery,70.75,20,20,11,2023-06-29,Thu,Morning
Lower Manhattan,Bakery,143.25,40,40,11,2023-06-30,Fri,Morning
Astoria,Bakery,112.75,32,31,11,2023-06-30,Fri,Morning
Hell's Kitchen,Bakery,102,29,29,11,2023-01-15,Sun,Morning
Hell's Kitchen,Bakery,83.5,23,23,11,2023-01-18,Wed,Morning
Hell's Kitchen,Bakery,126.75,35,35,11,2023-01-19,Thu,Morning
Hell's Kitchen,Bakery,89.5,26,25,11,2023-01-23,Mon,Morning
Hell's Kitchen,Bakery,92.65,26,26,11,2023-01-31,Tue,Morning
Hell's Kitchen,Bakery,92.5,26,26,11,2023-02-09,Thu,Morning
Hell's Kitchen,Bakery,107.75,30,30,11,2023-02-10,Fri,Morning
Hell's Kitchen,Bakery,88.75,26,26,11,2023-02-18,Sat,Morning
Hell's Kitchen,Bakery,151.25,43,43,11,2023-02-19,Sun,Morning
Hell's Kitchen,Bakery,81.25,23,22,11,2023-02-26,Sun,Morning
Hell's Kitchen,Bakery,117,32,32,11,2023-03-08,Wed,Morning
Hell's Kitchen,Bakery,114.25,32,32,11,2023-03-10,Fri,Morning
Hell's Kitchen,Bakery,113.5,32,31,11,2023-03-15,Wed,Morning
Hell's Kitchen,Bakery,128.75,35,35,11,2023-03-18,Sat,Morning
Hell's Kitchen,Bakery,149.75,42,42,11,2023-03-19,Sun,Morning
Hell's Kitchen,Bakery,83.25,24,24,11,2023-03-22,Wed,Morning
Hell's Kitchen,Bakery,110.75,32,30,11,2023-03-23,Thu,Morning
Hell's Kitchen,Bakery,101.4,30,27,11,2023-03-24,Fri,Morning
Hell's Kitchen,Bakery,94.5,27,27,11,2023-03-25,Sat,Morning
Hell's Kitchen,Bakery,88.5,25,24,11,2023-03-26,Sun,Morning
Hell's Kitchen,Bakery,96.15,26,26,11,2023-03-30,Thu,Morning
Hell's Kitchen,Bakery,120,33,33,11,2023-04-07,Fri,Morning
